"product_uuid"	"product_name"	"product_fare"	"online_time"	"product_stock"	"product_delivery"	"unit_price"	"product_norm"	"shop_uuid"	"product_description"	"picture_uuid"	"PRODUCT_DETIAL"	"product_selled"	"product_modify"	"product_discount"	"product_priority"	"class_uuid"
"d8aa0c5e625344da9ef515a15f340a24"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"0fff7dc37b1b42168c3753ac43ee2977"
"dc7f710d849f422fb266be19146b6b80"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"dcea127c759f4f4a8199ce535d98de69"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"705730bb72f44bc0bd9ccd9edb66bdac"
"dde670a39af64913bf5ea9721b03d03c"	"不二家棒棒糖超大桶装礼盒"	"11.00"	"2013/10/31"	"112"	"1"	"115.00"	"875g"	"2e7adf6509a141b895d6918708e6c4a6"	""	""	""	""	""	""	""	"f0df5776b9644efab06ad28bbbec3db9"
"e4c50f7bed1643dd8a97f0d2bbdb02db"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"b0a185fa2f15475c8d04c3c7612810bc"
"eb671ca2c42046418b9cb9068f79b170"	"粤宝银条500克"	"34.00"	"2011/3/24"	"1234"	"1"	"3200.00"	"500克"	"广东粤宝黄金投资有限公司"	"银条正面为“粤宝黄金”标志，背面为“投资银条”及Ag999字样，采用磨砂工艺铸造，区别于传统银条，尽显其精美独特之处。"	""	"银条正面为“粤宝黄金”标志，背面为“投资银条”及Ag999字样，采用磨砂工艺铸造，区别于传统银条，尽显其精美独特之处。. 投资特点： . 1、工艺精美，采用磨砂工艺铸造。 . 2、投资起点低，最少为规格10克。 . 3、价格透明，赎回方便。"	"12"	"2012/5/5"	"7.00"	"3"	""
"f7072f80401f4bf0ad3376246c758994"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"f8dc18f28a024b5386803a9a3b2318c3"
"f75b5d47c667494cb4f78e0e3baa3a5e"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"577b7763af9843e8acf8bad49f013c05"
"f772f39230b548468771234ed7b6cbba"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"facd2123622145d1b6ec6501c2490b8a"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"b0a185fa2f15475c8d04c3c7612810bc"
"fbc6dfbe8bc149909aa2a57c13f0d5aa"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"fe0e95106a4d42df971818202fe9221b"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"ff33373db0574d66bc9ca7a0a00e17e8"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"f8dc18f28a024b5386803a9a3b2318c3"
"ff791ee1bec84149bd06be8863231d72"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"88a74778c35f4068b37bf037d11dc70e"
